"Id","UserId","SubscriptionTierId","StartDate","EndDate","IsActive","AutoRenew","PaymentMethod","PaymentReference","PaidAmount","Currency","LastPaymentDate","NextPaymentDate","CurrentDailyUsage","CurrentMonthlyUsage","LastUsageResetDate","MonthlyUsageResetDate","Status","CancellationReason","CancellationDate","IsTrialSubscription","TrialEndDate","CreatedDate","UpdatedDate","CreatedUserId","UpdatedUserId","IsSponsoredSubscription","SponsorId","SponsorshipCodeId","SponsorshipNotes","ReferralCredits","QueueStatus","QueuedDate","ActivatedDate","PreviousSponsorshipId","PaymentTransactionId"
140,155,5,2025-10-09 17:27:12.572 +0300,2025-11-08 17:27:12.572 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-10 09:43:23.844 +0300,2025-10-09 17:27:12.572 +0300,Expired,,,true,2025-11-08 17:27:12.572 +0300,2025-10-09 17:27:12.572 +0300,2025-11-16 15:58:30.473 +0300,155,,false,,,,0,2,,,,
141,156,5,2025-10-11 11:51:18.933 +0300,2025-11-10 11:51:18.933 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-16 10:16:48.956 +0300,2025-10-11 11:51:18.933 +0300,Expired,,,true,2025-11-10 11:51:18.933 +0300,2025-10-11 11:51:18.933 +0300,2025-11-16 15:58:30.473 +0300,156,,false,,,,0,2,,,,
142,157,5,2025-10-11 11:57:46.109 +0300,2025-11-10 11:57:46.109 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-14 13:14:21.811 +0300,2025-10-11 11:57:46.109 +0300,Expired,,,true,2025-11-10 11:57:46.109 +0300,2025-10-11 11:57:46.109 +0300,2025-11-16 15:58:30.473 +0300,157,,false,,,,0,2,,,,
143,158,5,2025-10-11 12:00:42.685 +0300,2025-11-10 12:00:42.685 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-11-09 11:18:05.136 +0300,2025-11-01 03:00:00.000 +0300,Expired,,,true,2025-11-10 12:00:42.685 +0300,2025-10-11 12:00:42.685 +0300,2025-11-16 15:58:30.473 +0300,158,,false,,,,0,2,,,,
144,159,5,2025-10-11 12:13:14.720 +0300,2025-11-10 12:13:14.720 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-11-09 11:42:20.739 +0300,2025-11-01 03:00:00.000 +0300,Expired,,,true,2025-11-10 12:13:14.720 +0300,2025-10-11 12:13:14.720 +0300,2025-11-16 15:58:30.473 +0300,159,,false,,,,0,2,,,,
145,160,5,2025-10-14 13:33:05.123 +0300,2025-10-14 14:26:56.092 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-14 13:33:05.123 +0300,2025-10-14 13:33:05.123 +0300,Upgraded,,,true,2025-11-13 13:33:05.123 +0300,2025-10-14 13:33:05.123 +0300,2025-10-14 14:26:56.092 +0300,160,,false,,,,0,2,,,,
146,160,3,2025-10-14 14:26:56.112 +0300,2025-11-13 14:26:56.112 +0300,false,false,Sponsorship,AGRI-2025-52834B45,0.00,TRY,,,0,0,,2025-10-01 03:00:00.000 +0300,Expired,,,false,,2025-10-14 14:26:56.112 +0300,2025-11-16 15:58:30.473 +0300,,,true,159,981,Redeemed code: AGRI-2025-52834B45,0,2,,2025-10-14 11:26:56.112,,
147,161,3,2025-10-14 21:20:31.240 +0300,2025-11-13 21:20:31.240 +0300,false,false,Sponsorship,SPONSOR-AGRI-2025-3852DE2A,0.00,TRY,,,0,0,2025-10-14 21:20:31.240 +0300,2025-10-14 21:20:31.240 +0300,Expired,,,false,,2025-10-14 21:20:31.240 +0300,2025-11-16 15:58:30.473 +0300,161,,false,,,,0,2,,,,
148,162,3,2025-10-14 21:34:01.384 +0300,2025-11-13 21:34:01.384 +0300,false,false,Sponsorship,SPONSOR-AGRI-2025-59331F3F,0.00,TRY,,,0,0,2025-10-14 21:34:01.384 +0300,2025-10-14 21:34:01.384 +0300,Expired,,,false,,2025-10-14 21:34:01.384 +0300,2025-11-16 15:58:30.473 +0300,162,,false,,,,0,2,,,,
149,163,3,2025-10-14 21:44:05.077 +0300,2025-11-13 21:44:05.077 +0300,false,false,Sponsorship,SPONSOR-AGRI-2025-203255E2,0.00,TRY,,,0,0,2025-10-14 21:44:05.077 +0300,2025-10-14 21:44:05.077 +0300,Expired,,,false,,2025-10-14 21:44:05.077 +0300,2025-11-16 15:58:30.473 +0300,163,,false,,,,0,2,,,,
150,160,3,2025-11-16 15:58:30.532 +0300,2025-12-16 15:58:30.532 +0300,true,false,Sponsorship,AGRI-2025-71305D2D,0.00,TRY,,,0,0,,,Active,,,false,,2025-10-14 22:32:52.926 +0300,2025-11-16 15:58:30.532 +0300,,,true,159,977,Queued - Redeemed code: AGRI-2025-71305D2D,0,1,2025-10-14 19:32:52.926,2025-11-16 12:58:30.532,,
151,164,5,2025-10-14 22:35:12.141 +0300,2025-10-15 20:03:47.029 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-15 20:01:27.891 +0300,2025-10-14 22:35:12.141 +0300,Upgraded,,,true,2025-11-13 22:35:12.141 +0300,2025-10-14 22:35:12.141 +0300,2025-10-15 20:03:47.029 +0300,164,,false,,,,0,2,,,,
152,164,3,2025-10-15 20:03:47.056 +0300,2025-11-14 20:03:47.056 +0300,false,false,Sponsorship,AGRI-2025-7328A42B,0.00,TRY,,,0,0,,,Expired,,,false,,2025-10-15 20:03:47.056 +0300,2025-11-16 15:58:30.473 +0300,,,true,159,976,Redeemed code: AGRI-2025-7328A42B,0,2,,2025-10-15 17:03:47.056,,
153,165,5,2025-10-15 20:43:33.752 +0300,2025-10-15 20:43:37.821 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-15 20:43:33.752 +0300,2025-10-15 20:43:33.752 +0300,Upgraded,,,true,2025-11-14 20:43:33.752 +0300,2025-10-15 20:43:33.752 +0300,2025-10-15 20:43:37.821 +0300,165,,false,,,,0,2,,,,
154,165,3,2025-10-15 20:43:37.828 +0300,2025-11-14 20:43:37.828 +0300,false,false,Sponsorship,AGRI-2025-90279B21,0.00,TRY,,,13,0,,2025-11-01 03:00:00.000 +0300,Expired,,,false,,2025-10-15 20:43:37.828 +0300,2025-11-16 15:58:30.473 +0300,,,true,159,975,Redeemed code: AGRI-2025-90279B21,0,2,,2025-10-15 17:43:37.828,,
155,165,3,2025-11-16 15:58:30.544 +0300,2025-12-16 15:58:30.544 +0300,true,false,Sponsorship,AGRI-2025-9202EC65,0.00,TRY,,,0,0,,2025-11-01 03:00:00.000 +0300,Active,,,false,,2025-10-15 21:04:06.539 +0300,2025-11-19 15:01:53.679 +0300,,,true,159,974,Queued - Redeemed code: AGRI-2025-9202EC65,0,1,2025-10-15 18:04:06.538,2025-11-16 12:58:30.544,,
156,166,5,2025-10-23 15:20:42.616 +0300,2025-11-22 15:20:42.616 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-23 15:20:42.616 +0300,2025-10-23 15:20:42.616 +0300,Expired,,,true,2025-11-22 15:20:42.616 +0300,2025-10-23 15:20:42.616 +0300,2025-11-23 21:50:02.086 +0300,166,,false,,,,0,2,,,,
157,167,5,2025-10-23 18:16:27.010 +0300,2025-10-23 20:40:09.055 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-23 18:16:27.010 +0300,2025-10-23 18:16:27.010 +0300,Cancelled,,,true,2025-11-22 18:16:27.010 +0300,2025-10-23 18:16:27.010 +0300,,167,,false,,,,0,3,,,,
158,168,5,2025-10-23 18:27:13.665 +0300,2025-10-23 20:40:26.799 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-23 18:27:13.665 +0300,2025-10-23 18:27:13.665 +0300,Cancelled,,,true,2025-11-22 18:27:13.665 +0300,2025-10-23 18:27:13.665 +0300,,168,,false,,,,0,3,,,,
159,169,5,2025-10-23 18:27:20.880 +0300,2025-10-23 20:40:26.823 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-23 18:27:20.880 +0300,2025-10-23 18:27:20.880 +0300,Cancelled,,,true,2025-11-22 18:27:20.880 +0300,2025-10-23 18:27:20.880 +0300,,169,,false,,,,0,3,,,,
160,167,2,2025-10-23 18:40:08.572 +0300,2025-12-23 18:40:08.572 +0300,true,false,,,0.00,TRY,,,0,0,,,Active,,,false,,2025-10-23 18:40:08.572 +0300,,166,,false,,,TEST: Admin assigned S tier for testing,0,1,,2025-10-23 15:40:08.572,,
161,168,3,2025-10-23 20:39:31.902 +0300,2025-12-23 20:39:31.902 +0300,true,false,,,0.00,TRY,,,0,0,,,Active,,,false,,2025-10-23 20:39:31.902 +0300,,166,,false,,,TEST: Admin assigned M tier for 2 months testing,0,1,,2025-10-23 17:39:31.902,,
162,170,5,2025-10-26 20:21:37.120 +0300,2025-10-26 20:31:08.149 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-10-26 20:21:37.120 +0300,2025-10-26 20:21:37.120 +0300,Upgraded,,,true,2025-11-25 20:21:37.120 +0300,2025-10-26 20:21:37.120 +0300,2025-10-26 20:31:08.149 +0300,170,,false,,,,0,2,,,,
163,170,3,2025-10-26 20:31:08.169 +0300,2025-11-25 20:31:08.169 +0300,true,false,Sponsorship,AGRI-2025-36767AD6,0.00,TRY,,,5,0,,2025-11-01 03:00:00.000 +0300,Active,,,false,,2025-10-26 20:31:08.170 +0300,2025-11-03 14:55:38.572 +0300,,,true,159,945,Redeemed code: AGRI-2025-36767AD6,0,1,,2025-10-26 17:31:08.169,,
164,171,5,2025-10-28 12:38:09.729 +0300,2025-11-27 12:38:09.729 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-10-28 12:38:09.729 +0300,2025-10-28 12:38:09.729 +0300,Active,,,true,2025-11-27 12:38:09.729 +0300,2025-10-28 12:38:09.729 +0300,2025-10-28 12:39:19.581 +0300,171,,false,,,,0,1,,,,
165,172,5,2025-10-30 12:56:11.061 +0300,2025-11-29 12:56:11.061 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-10-31 10:31:16.290 +0300,2025-10-30 12:56:11.061 +0300,Active,,,true,2025-11-29 12:56:11.061 +0300,2025-10-30 12:56:11.061 +0300,2025-10-31 15:53:19.944 +0300,172,,false,,,,0,1,,,,
166,173,5,2025-10-31 15:56:01.814 +0300,2025-11-30 15:56:01.814 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 12:00:13.851 +0300,2025-11-01 03:00:00.000 +0300,Active,,,true,2025-11-30 15:56:01.814 +0300,2025-10-31 15:56:01.814 +0300,2025-11-01 12:00:14.054 +0300,173,,false,,,,0,1,,,,
167,174,5,2025-10-31 16:25:56.433 +0300,2025-11-30 16:25:56.433 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-03 16:54:01.646 +0300,2025-11-01 03:00:00.000 +0300,Active,,,true,2025-11-30 16:25:56.433 +0300,2025-10-31 16:25:56.433 +0300,2025-11-03 16:54:02.069 +0300,174,,false,,,,0,1,,,,
168,175,5,2025-10-31 16:43:24.349 +0300,2025-11-30 16:43:24.349 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 11:59:04.813 +0300,2025-11-01 03:00:00.000 +0300,Active,,,true,2025-11-30 16:43:24.349 +0300,2025-10-31 16:43:24.349 +0300,2025-11-01 13:02:42.786 +0300,175,,false,,,,0,1,,,,
169,176,5,2025-10-31 17:03:41.089 +0300,2025-11-30 17:03:41.089 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 11:57:38.113 +0300,2025-11-01 03:00:00.000 +0300,Active,,,true,2025-11-30 17:03:41.089 +0300,2025-10-31 17:03:41.089 +0300,2025-11-01 11:57:38.327 +0300,176,,false,,,,0,1,,,,
170,177,5,2025-10-31 17:50:13.740 +0300,2025-11-30 17:50:13.740 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 11:53:11.069 +0300,2025-11-01 03:00:00.000 +0300,Active,,,true,2025-11-30 17:50:13.740 +0300,2025-10-31 17:50:13.740 +0300,2025-11-01 11:57:11.124 +0300,177,,false,,,,0,1,,,,
171,178,5,2025-11-01 14:36:41.455 +0300,2025-11-01 14:59:08.076 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-11-01 14:36:41.455 +0300,2025-11-01 14:36:41.455 +0300,Upgraded,,,true,2025-12-01 14:36:41.455 +0300,2025-11-01 14:36:41.455 +0300,2025-11-01 14:59:08.076 +0300,178,,false,,,,0,2,,,,
172,178,2,2025-11-01 14:59:08.092 +0300,2025-12-01 14:59:08.092 +0300,true,false,Sponsorship,AGRI-2025-8959E63F,0.00,TRY,,,1,1,,2025-11-01 03:00:00.000 +0300,Active,,,false,,2025-11-01 14:59:08.092 +0300,2025-11-01 17:13:29.998 +0300,,,true,159,578,Redeemed code: AGRI-2025-8959E63F,10,1,,2025-11-01 11:59:08.092,,
173,179,5,2025-11-01 16:34:26.715 +0300,2025-12-01 16:34:26.715 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 16:34:26.715 +0300,2025-11-01 16:34:26.715 +0300,Active,,,true,2025-12-01 16:34:26.715 +0300,2025-11-01 16:34:26.715 +0300,2025-11-01 17:01:56.820 +0300,179,,false,,,,0,1,,,,
174,180,5,2025-11-01 16:54:14.907 +0300,2025-12-01 16:54:14.907 +0300,true,false,Trial,,0.00,TRY,,,0,0,2025-11-01 16:54:14.907 +0300,2025-11-01 16:54:14.907 +0300,Active,,,true,2025-12-01 16:54:14.907 +0300,2025-11-01 16:54:14.907 +0300,2025-11-01 16:54:17.877 +0300,180,,false,,,,0,1,,,,
175,181,5,2025-11-01 17:02:39.971 +0300,2025-11-07 16:27:25.104 +0300,false,false,Trial,,0.00,TRY,,,1,1,2025-11-01 17:02:39.971 +0300,2025-11-01 17:02:39.971 +0300,Cancelled,,,true,2025-12-01 17:02:39.971 +0300,2025-11-01 17:02:39.971 +0300,2025-11-01 17:03:13.195 +0300,181,,false,,,,0,3,,,,
176,165,5,2025-11-07 16:38:03.767 +0300,2026-11-07 16:38:03.767 +0300,true,false,,,0.00,TRY,,,0,0,,2025-11-01 03:00:00.000 +0300,Active,,,false,,2025-11-07 16:38:03.767 +0300,2025-11-15 17:17:52.246 +0300,166,,false,,,"165'e atadım",0,1,,2025-11-07 13:38:03.767,,
177,165,3,2025-11-07 18:35:09.534 +0300,2025-11-07 18:35:38.307 +0300,false,false,,,0.00,TRY,,,0,0,,,Cancelled,,,false,,2025-11-07 18:35:09.534 +0300,,166,,false,,,"",0,3,,2025-11-07 15:35:09.534,,
178,107,2,2025-11-07 18:50:31.962 +0300,2026-11-07 18:50:31.962 +0300,true,false,,,0.00,TRY,,,0,0,,,Active,,,false,,2025-11-07 18:50:31.962 +0300,,166,,true,159,,"159'dan Ayşe Kayaya",0,1,,2025-11-07 15:50:31.962,,
179,116,2,2025-11-10 14:38:13.020 +0300,2026-11-10 14:38:13.020 +0300,true,false,,,0.00,TRY,,,0,0,,2025-11-01 03:00:00.000 +0300,Active,,,false,,2025-11-10 14:38:13.020 +0300,2025-11-20 09:30:04.631 +0300,166,,false,,,admin S ataması,0,1,,2025-11-10 11:38:13.020,,
180,184,3,2025-11-10 18:06:07.183 +0300,2026-01-09 18:06:07.183 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:06:07.183 +0300,2025-11-10 18:06:07.183 +0300,Active,,,false,,2025-11-10 17:35:06.768 +0300,2025-11-10 18:06:07.183 +0300,,,false,,,,0,1,,,,
181,182,3,2025-11-10 18:06:07.182 +0300,2025-12-10 18:06:07.182 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:06:07.182 +0300,2025-11-10 18:06:07.182 +0300,Active,,,false,,2025-11-10 17:35:06.768 +0300,2025-11-10 18:06:07.182 +0300,,,false,,,,0,1,,,,
182,183,3,2025-11-10 18:06:07.182 +0300,2026-01-09 18:06:07.182 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:06:07.182 +0300,2025-11-10 18:06:07.182 +0300,Active,,,false,,2025-11-10 17:35:06.768 +0300,2025-11-10 18:06:07.182 +0300,,,false,,,,0,1,,,,
183,186,2,2025-11-10 18:50:31.070 +0300,2026-01-09 18:50:31.070 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:50:31.070 +0300,2025-11-10 18:50:31.070 +0300,Active,,,false,,2025-11-10 18:49:23.498 +0300,2025-11-10 18:50:31.070 +0300,,,false,,,,0,1,,,,
184,185,2,2025-11-10 18:50:31.070 +0300,2026-01-09 18:50:31.070 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:50:31.070 +0300,2025-11-10 18:50:31.070 +0300,Active,,,false,,2025-11-10 18:49:23.498 +0300,2025-11-10 18:50:31.070 +0300,,,false,,,,0,1,,,,
185,187,2,2025-11-10 18:50:31.071 +0300,2025-12-10 18:50:31.071 +0300,true,false,,,0.00,TRY,,,0,0,2025-11-10 18:50:31.071 +0300,2025-11-10 18:50:31.071 +0300,Active,,,false,,2025-11-10 18:49:23.498 +0300,2025-11-10 18:50:54.436 +0300,,,false,,,,0,1,,,,
186,189,5,2025-11-22 10:18:42.718 +0300,2025-12-22 10:18:42.718 +0300,false,false,Trial,,0.00,TRY,,,0,0,2025-11-22 10:18:42.718 +0300,2025-11-22 10:18:42.718 +0300,Upgraded,Upgraded to paid subscription via payment transaction 22,2025-11-22 20:50:14.102 +0300,true,2025-12-22 10:18:42.718 +0300,2025-11-22 10:18:42.718 +0300,2025-11-22 20:50:14.102 +0300,189,,false,,,,0,1,,,,
187,189,2,2025-11-22 20:50:14.118 +0300,2025-12-22 20:50:14.118 +0300,true,false,CreditCard,"27670281",299.99,TRY,2025-11-22 20:50:14.119 +0300,,0,1,2025-11-24 07:17:05.798 +0300,2025-11-22 20:50:14.118 +0300,Active,,,false,,2025-11-22 20:50:14.119 +0300,2025-11-24 07:57:25.030 +0300,,,false,,,,0,1,,2025-11-22 17:50:14.118,,22
188,189,1,2025-11-23 21:46:31.547 +0300,2025-12-23 21:46:31.547 +0300,true,false,Sponsorship,AGRI-2025-97058A8D,0.00,TRY,,,0,0,,,Active,,,false,,2025-11-23 21:46:31.547 +0300,,,,true,159,1880,Redeemed code: AGRI-2025-97058A8D,0,1,,2025-11-23 18:46:31.547,,
189,189,2,2025-11-24 07:17:15.250 +0300,2025-12-24 07:17:15.250 +0300,true,false,Sponsorship,AGRI-2025-674480E1,0.00,TRY,,,0,0,,,Active,,,false,,2025-11-24 07:17:15.250 +0300,,,,true,159,1878,Redeemed code: AGRI-2025-674480E1,0,1,,2025-11-24 04:17:15.250,,
190,189,4,2025-11-24 07:34:22.268 +0300,2025-12-24 07:34:22.268 +0300,true,false,Sponsorship,AGRI-2025-1466C5F1,0.00,TRY,,,0,0,,,Active,,,false,,2025-11-24 07:34:22.268 +0300,,,,true,159,1828,Redeemed code: AGRI-2025-1466C5F1,0,1,,2025-11-24 04:34:22.268,,
